article_id,entity,label,score
221,kemenkeu,NOR,0.8646683
222,menkeu purba,NOR,0.69160247
222,##ya,ORG,0.3808691
222,menkeu purba,NOR,0.8220928
222,##ya,PER,0.35471278
222,indonesia,GPE,0.99281126
223,menkeu,NOR,0.8310971
223,purbaya,PER,0.60592264
223,dedi mulyadi,PER,0.9811589
223,rp 1. 000,MON,0.9966845
223,pemda,NOR,0.9000015
223,purbaya,PER,0.9312443
223,pemerintah daerah,NOR,0.9139044
223,pemda,NOR,0.7675115
224,purbaya,PER,0.91657984
224,db,FAC,0.37157992
224,##h,PRD,0.20108832
224,dki,GPE,0.5178292
224,menteri keuangan ri,NOR,0.9912186
224,purbaya yudhi sadewa,PER,0.9824395
224,##h,PRD,0.32888407
224,jakarta,GPE,0.9714921
225,pns,NOR,0.74856234
225,bkn,NOR,0.8524834
225,menkeu,NOR,0.81680703
225,purba,ORG,0.39221537
225,kepala bkn,NOR,0.92692876
225,zudan arif fakrulloh,PER,0.98024154
225,aparatur sipil negara,NOR,0.9351699
225,asn,NOR,0.8512546
226,menkeu purba,NOR,0.725067
226,##ya,ORG,0.37166107
226,kepala,NOR,0.5985747
226,indonesia,GPE,0.58428335
226,menkeu,NOR,0.8993638
226,purbaya,PER,0.5592169
226,yudhi sadewa,PER,0.9193514
226,indonesia,GPE,0.7922216
227,luhut,PER,0.93407
227,mbg,PRD,0.46568385
227,purbaya,PER,0.82271683
227,menkeu,NOR,0.8351144
227,purbaya,PER,0.81906664
227,ketua dewan,NOR,0.6253963
227,ekonomi,ORG,0.50031424
227,nasional,NOR,0.5360224
227,den,ORG,0.39130244
227,luhut binsar pandjaitan,PER,0.9358888
228,bahlil,PER,0.91312623
228,purbaya,PER,0.71059847
228,lpg 3 kg,PRD,0.79942656
228,menteri esdm,NOR,0.8640016
228,bahlil lahadalia,PER,0.98574907
228,menteri keuangan,NOR,0.9300915
228,purbaya yudhi sadewa,PER,0.96190506
228,lpg 3 kg,PRD,0.68466973
229,misbakhun,PER,0.96119756
229,menkeu,NOR,0.71545106
229,purbaya,ORG,0.56939346
229,misbakhun,PER,0.95965385
229,menkeu,NOR,0.6921703
229,purbaya,ORG,0.40840283
230,purbaya,PER,0.7920276
230,ketua komisi xi,NOR,0.93956566
230,ketua komisi xi dpr ri,NOR,0.9898219
230,muhammad misbakhun,PER,0.9924063
230,purba,PER,0.76231426
230,"0, 5 persen",PRC,0.99140126
231,pertamina,ORG,0.9677793
231,kilang,PRD,0.5860064
231,purba,PER,0.9177153
231,purba,PER,0.9854334
231,pertamina,ORG,0.95066047
232,purbaya,PER,0.8809483
232,rupiah,MON,0.8534655
232,menke,NOR,0.49371803
232,##u,ORG,0.32720214
232,purba,PER,0.79188627
232,rupiah,MON,0.91533065
233,rp 200 triliun,MON,0.996214
233,menkeu,NOR,0.886874
233,purbaya,PER,0.47483718
233,kpk,NOR,0.8420493
233,bank himbara,ORG,0.90563995
233,kpk,NOR,0.9859869
233,warni,PER,0.7082376
233,rp 200 triliun,MON,0.99754435
233,bank himbara,ORG,0.9380531
233,menkeu,NOR,0.69225866
234,menkeu purba,NOR,0.6950253
234,##ya,ORG,0.6191213
234,menteri keuangan,NOR,0.9231541
234,purbaya,PER,0.84126556
234,yudhi sadewa,PER,0.9567183
235,rp 200 triliun,MON,0.9980255
235,himbara,ORG,0.60151684
235,purbaya,PER,0.8955134
235,menkeu,NOR,0.8361872
235,purbaya,PER,0.8616568
235,yudhi sadewa,PER,0.91446257
235,rp 200 triliun,MON,0.99833566
235,him,PER,0.7473733
235,##bara,ORG,0.37250924
236,apbn 202,LAW,0.65670836
236,##6,MON,0.4683472
236,purba,PER,0.87427837
236,menteri keuangan,NOR,0.953573
236,purbaya yudhi sadewa,PER,0.9292347
236,anggaran pendapatan dan belanja negara ( apbn ) 2026,LAW,0.9073062
237,money,PRD,0.63511866
237,menkeu,NOR,0.7579035
237,purba,PER,0.6898281
237,tutut soeharto,PER,0.8476283
237,menkeu,NOR,0.7942938
237,menkeu,NOR,0.7228131
237,purbaya,PER,0.4725669
237,tutut soeharto,PER,0.7629833
238,kemeja batik purba,PRD,0.82698417
238,purba,PER,0.91264665
238,kemeja batik,PRD,0.94159406
238,kain batik,PRD,0.78030133
239,menkeu,NOR,0.62153625
239,purbaya,ORG,0.5009307
239,menkeu,NOR,0.67835575
239,purbaya,PER,0.59292024
240,lulusan itb,ORG,0.69575316
240,rp 200 t,MON,0.9896408
240,menke,NOR,0.4780989
240,##u,ORG,0.4344986
240,purba,PER,0.34395772
240,indonesia,GPE,0.5748703
240,itb,ORG,0.836034
240,rp 200 triliun,MON,0.9977004
240,men,NOR,0.8476612
240,##keu,ORG,0.4761427
240,purba,PER,0.47655776
240,indonesia,GPE,0.91073895
241,purba,PER,0.95898026
241,rp 7 t,MON,0.9949735
241,rp 200 t,MON,0.99581313
241,menteri keuangan,NOR,0.8686859
241,purbaya,PER,0.89957774
241,bank pelat merah,ORG,0.95311123
241,rp 7 triliun,MON,0.9981044
241,rp 200 triliun,MON,0.99709016
242,menkeu purba,NOR,0.7487809
242,menkeu,NOR,0.9140194
242,purbaya,PER,0.5738133
242,yudhi sadewa,PER,0.9436107
242,rokok,LAW,0.34411767
242,202,DAT,0.3666466
242,##6,LAW,0.6025771
243,rp 200 triliun,MON,0.99376637
243,menke,NOR,0.67764616
243,##u,ORG,0.5223989
243,purba,PER,0.4060511
243,2 persen,PRC,0.9893197
243,menkeu,NOR,0.7995898
243,purbaya,PER,0.5330286
243,pemerintah,NOR,0.8072633
243,merah putih,PRD,0.5399887
244,menkeu purba,NOR,0.51439136
244,guru besar ilmu komunikasi universitas sumatera utara,ORG,0.7848782
244,prof iskandar zulkarnain,PER,0.99396485
244,purba,PER,0.6545557
245,sri mulyani,PER,0.98455256
245,men,NOR,0.72950053
245,##keu purbaya,ORG,0.5704204
245,rp 200 t,MON,0.99513596
245,bank himbara,ORG,0.9331588
245,men,NOR,0.76748055
245,##keu purba,ORG,0.6674061
245,rp 200 t,MON,0.9940675
245,sri mulyani,PER,0.9852739
246,menkeu purba,NOR,0.7483911
246,wagub kalteng,NOR,0.8816063
246,menkeu purba,NOR,0.8249933
246,##ya,ORG,0.45173067
246,rapbn 2026,LAW,0.77693635
246,wagub kalteng,NOR,0.950053
246,edy pratowo sambut,PER,0.8918335
247,pr,NOR,0.6682055
247,menkeu,ORG,0.5917525
247,purba,PER,0.50359064
247,purba,PER,0.8784349
248,men,NOR,0.44983092
248,##keu,ORG,0.47194147
248,purbaya,PER,0.6258943
248,instagram,PRD,0.9454859
248,instagram,PRD,0.95859563
248,purbaya,PER,0.93065834
249,menkeu purba,NOR,0.75614846
249,##ya,ORG,0.7152461
249,bupati lumajang,NOR,0.9686323
249,bupati lumajang,NOR,0.9615747
249,indah amperawati,PER,0.9963909
249,menkeu purba,NOR,0.792059
249,##ya,ORG,0.39634293
249,yudhi sadewa,PER,0.9439422
250,men,NOR,0.44727597
250,##keu purba,ORG,0.743479
250,rp 200 triliun,MON,0.9981037
250,bi,ORG,0.97674245
250,menke,NOR,0.6489699
250,##u purba,ORG,0.5688292
250,rp 200 triliun,MON,0.9979744
250,bank indonesia,ORG,0.98832655
251,cia,NOR,0.42331517
251,menkeu,NOR,0.577756
251,purba,PER,0.50933814
251,alh,REG,0.4813492
251,##am,PER,0.5050086
251,##dulil,REG,0.45600572
251,agen cia amerika,NOR,0.68798
251,##keu,NOR,0.5714191
251,purba,PER,0.6751354
251,instagram story,PRD,0.8016891
252,purbaya,PER,0.78997296
252,bei,ORG,0.89581186
252,ojk,ORG,0.8921616
252,saham gorengan,PRD,0.7171758
252,purba,PER,0.9916715
252,saham goreng,PRD,0.8059751
253,purba,PER,0.92035484
253,pon,LOC,0.27176464
253,##pes al khoziny,ORG,0.45074043
253,apbn,LAW,0.9359909
253,purbaya,PER,0.76045567
253,gedung,FAC,0.3274692
253,ponpes al khoziny,LOC,0.5236619
253,sidoarjo,ORG,0.2589653
253,apbn,LAW,0.91995066
254,ditjen,NOR,0.51355314
254,pajak,ORG,0.7338716
254,bea,NOR,0.3261214
254,cukai,ORG,0.44340265
254,dj,NOR,0.52606183
254,##p,ORG,0.49064168
254,26,CRD,0.9457955
254,13,CRD,0.9507728
254,ditjen,NOR,0.6251719
254,pajak,ORG,0.77290094
255,btn,ORG,0.8806442
255,pemerintah,NOR,0.9586344
255,menkeu purba,NOR,0.64637566
255,##ya,ORG,0.54132926
255,purba,PER,0.89905137
255,pemerintah,NOR,0.9603315
255,btn,ORG,0.81487453
256,purbaya,PER,0.8041203
256,bank himbara,ORG,0.9830596
256,rp 200 triliun,MON,0.9974777
256,dollar,MON,0.93588704
256,menkeu,NOR,0.61963767
256,purbaya,PER,0.5279542
256,5,CRD,0.6944842
256,bank himbara,ORG,0.8994219
256,rp 200 triliun,MON,0.9970332
256,dollar,MON,0.94931823
257,bank bjb,ORG,0.9641611
257,him,PER,0.44193435
257,kemenkeu,NOR,0.7519636
257,bank pembangunan daerah,ORG,0.96068794
257,bpd,ORG,0.85935295
257,pemerintah,NOR,0.84256184
258,seskab teddy,ORG,0.7646132
258,ses,NOR,0.5916016
258,##kab,ORG,0.64654624
258,teddy indra wijaya,PER,0.7521505
259,menkeu,NOR,0.68905395
259,purbaya,PER,0.6901064
259,lp,ORG,0.34374154
259,##s,PRD,0.45139703
259,menteri keuangan,NOR,0.9615381
259,purbaya yudhi sadewa,PER,0.90109056
259,lps,ORG,0.47753042
260,menkeu,NOR,0.55938727
260,purbaya,PER,0.61437345
260,indonesia,GPE,0.99312866
260,september 2025,DAT,0.9927317
261,anggito abimanyu,PER,0.974183
261,ketua lps,ORG,0.5803043
261,purbaya,PER,0.7392649
261,anggito abimanyu,PER,0.9507837
261,ketua,NOR,0.4033749
261,lps,ORG,0.6029889
261,##eu,NOR,0.31782344
261,lima tahun,QTY,0.68920445
262,purbaya,PER,0.96475166
262,anggito abimanyu,PER,0.9406493
262,lps,ORG,0.7236575
262,kemenkeu,NOR,0.7511038
262,menteri keuangan,NOR,0.9341157
262,purbaya yudhi sadewa,PER,0.9401699
262,anggito abimanyu,PER,0.93428344
262,kepala lps,ORG,0.62749946
263,pemda,NOR,0.95658296
263,202,CRD,0.42689875
263,##6,LAW,0.310496
263,menkeu,NOR,0.8697298
263,purba,PER,0.6378847
263,purba,PER,0.98290116
263,pemerintah daerah,NOR,0.95476884
263,pemda,NOR,0.8857732
263,202,DAT,0.32726592
263,##6,LAW,0.33375728
264,menkeu,NOR,0.75423336
264,purbaya,PER,0.39795464
264,mbg,PRD,0.6245638
264,oktober,DAT,0.99394846
264,menteri keuangan,NOR,0.95417845
264,purbaya,PER,0.93635356
264,yudhi sadewa,PER,0.9541694
264,mbg,PRD,0.5443222
265,purbaya,PER,0.6628492
265,pramono,PER,0.9263181
265,jakarta,GPE,0.99426234
265,purbaya,PER,0.7084876
265,pramono,PER,0.88406247
265,balai kota,LOC,0.5670808
265,jakarta,GPE,0.9887849
266,menkeu,NOR,0.79597354
266,purbaya,PER,0.3910995
266,pemerintah,NOR,0.5806302
266,rp 20 triliun,MON,0.99541456
266,bank jakarta,ORG,0.8928873
266,kementerian keuangan,NOR,0.97563136
266,kemenkeu,NOR,0.94946116
266,pemerintah,NOR,0.5264136
267,menkeu,NOR,0.88705105
267,purbaya,PER,0.43777412
267,temui pramono,PER,0.834188
267,balai,LOC,0.53328174
267,kota,ORG,0.32202545
267,menkeu purba,NOR,0.82345134
267,##ya,ORG,0.37416583
267,temui,PER,0.5101259
267,pramono anung,PER,0.7385234
267,balai,LOC,0.27799463
267,pemprov dki,NOR,0.9335663
267,jakarta,GPE,0.9929998
268,purbaya sidak,PER,0.804143
268,bank mandiri,ORG,0.9938005
268,rp 200 triliun,MON,0.9980795
268,purbaya,PER,0.9252944
268,senin ( 6 / 10 / 2025 ),DAT,0.99454117
268,gedung mandiri club,LOC,0.8951085
268,jakarta selatan,GPE,0.9949213
268,bank mandiri,ORG,0.7678624
269,menkeu,NOR,0.60387176
269,cukai rokok,LAW,0.523484
269,202,CRD,0.2610757
269,##6,LAW,0.4086186
269,tembakau,ORG,0.6526541
269,ih,PRD,0.36754072
269,##t,ORG,0.63052815
270,mbg,PRD,0.30091822
270,purba,PER,0.980355
270,menteri keuangan,NOR,0.968831
270,purbaya yudhi sadewa,PER,0.90313125
271,jawab,ORG,0.44247985
271,bahlil,PER,0.53822404
271,menteri koboi purbaya,NOR,0.64717066
271,lpg 3 kg,PRD,0.81484103
271,menteri keuangan,NOR,0.94037616
271,purbaya,PER,0.55490756
271,menteri esdm,NOR,0.9030721
271,bahlil,PER,0.89904785
271,lpg 3 kg,PRD,0.7295539
272,bahlil,PER,0.97335887
272,purba,PER,0.9336383
272,lpg 3 kg,PRD,0.79614055
272,bahlil lahadalia,PER,0.97902536
272,menteri keuangan (,NOR,0.84835833
272,menkeu,NOR,0.8203767
272,purbaya yudhi sadewa,PER,0.98318166
272,lpg,PRD,0.8320779
272,3 kilogram,QTY,0.70210737
273,purbaya,PER,0.975494
273,airlangga,PER,0.9790122
273,kantor danantara,ORG,0.85697067
273,menteri keuangan,NOR,0.94579196
273,purbaya yudhi sadewa,PER,0.9796562
273,menteri koordinator bidang perekonomian,NOR,0.68665934
273,airlangga hartarto,PER,0.97779226
273,kantor bpi danantara,ORG,0.8522608
273,rabu ( 1 / 10 / 2025 ),DAT,0.9868767
274,purbaya,PER,0.80787206
274,2024,DAT,0.99132675
274,bumn,NOR,0.5403073
274,menteri keuangan,NOR,0.90761197
274,purbaya yudhi sadewa,PER,0.9097511
274,2024,DAT,0.9666637
275,rokok,PRD,0.47956502
275,menkeu purba,NOR,0.7765017
275,papan,PRD,0.60091144
275,rokok,PRD,0.49674958
275,2026,EVT,0.23809657
276,pemda,NOR,0.68439806
276,rp 233 triliun,MON,0.99662036
276,pemda,NOR,0.85784954
277,dpr,NOR,0.9875843
277,anggito abimanyu,PER,0.95015454
277,ketua,NOR,0.6496463
277,dewan komisioner lps,ORG,0.6163293
277,purbaya,PER,0.9346758
277,dpr ri,NOR,0.9759859
277,anggito abimanyu,PER,0.9414992
277,ketua,NOR,0.41120088
277,dk lps,ORG,0.704794
277,2025 - 2030,DAT,0.913177
277,purbaya yudhi sadewa,PER,0.9802516
277,menteri keuangan,NOR,0.88001394
278,2025,DAT,0.9483098
278,menkeu,NOR,0.839647
278,purba,PER,0.5430884
278,aparatur sipil negara,NOR,0.89038867
278,asn,NOR,0.90242594
278,tni,NOR,0.9876315
278,polri,NOR,0.872072
278,2025,DAT,0.9901966
279,rokok,PRD,0.5851695
279,purba,PER,0.9565593
279,purba,PER,0.9818376
279,tembakau,PRD,0.4790436
279,rokok,PRD,0.5784789
280,rp 692 triliun,MON,0.99825335
280,menkeu purba,NOR,0.7738471
280,##ya,ORG,0.44981948
280,menteri keuangan,NOR,0.947093
280,purbaya,PER,0.76206523
280,yudhi sadewa,PER,0.94282883
280,rp 43 triliun,MON,0.99795693
281,bos,ORG,0.76719034
281,bi,ORG,0.57409817
281,men,NOR,0.49427202
281,##keu,ORG,0.60576725
281,purbaya,PER,0.6447947
281,him,PER,0.5579566
281,rp 200 triliun,MON,0.9913013
281,bank indonesia,ORG,0.9890375
281,rp 200 triliun,MON,0.9976925
282,menke,NOR,0.644284
282,##u,ORG,0.48184305
282,purbaya,PER,0.45326585
282,rp 200 t,MON,0.9939564
282,purbaya,PER,0.7485883
283,purbaya,PER,0.748026
283,bank,ORG,0.570541
283,rp 200 triliun,MON,0.99775314
283,menteri keuangan,NOR,0.9399302
283,purbaya yudhi sadewa,PER,0.92508155
283,rp 200 triliun,MON,0.9979349
283,pemerintah,NOR,0.9748896
284,zulhas,PER,0.9772256
284,purbaya,PER,0.8979691
284,rp 200 triliun,MON,0.99706286
284,kopdes merah putih,ORG,0.7180181
284,rp 200 triliun,MON,0.99783474
284,him,GPE,0.5362003
284,##bara,LOC,0.34702688
284,bs,LOC,0.344143
284,##i,ORG,0.3973494
285,aceh,GPE,0.99615663
285,bsi,ORG,0.95768857
285,rp 200 triliun,MON,0.9964048
285,menkeu,NOR,0.7037589
285,purbaya,ORG,0.55586046
285,bsi,ORG,0.97413826
285,aceh,GPE,0.9973694
285,qanun lembaga keuangan syariah,LAW,0.71360844
285,2021,DAT,0.9949302
286,men,NOR,0.7211629
286,##keu purbaya,ORG,0.59325844
286,rp 200 triliun,MON,0.9981677
286,bank himbara,ORG,0.98770434
286,men,NOR,0.7088687
286,##keu,ORG,0.65755796
286,purba,PER,0.582386
286,rp 200 triliun,MON,0.9980177
286,bank himbara,ORG,0.9882619
287,jokowi,PER,0.9957449
287,pak purbaya mahzabn,PER,0.7571988
287,sri mulyani,PER,0.9895678
287,jokowi,PER,0.9937505
287,purba,PER,0.95845544
287,sri mulyani,PER,0.9903342
287,mah,PER,0.7955419
287,prabowo,PER,0.99646133
288,menkeu,NOR,0.5101654
288,purba,PER,0.28699368
288,##ya,ORG,0.32054943
288,ri,PER,0.48755947
288,middle income trap,PRD,0.43845397
288,menkeu purba,NOR,0.6592674
288,indonesia,GPE,0.95151794
288,menengah,PRD,0.4059911
288,middle income trap,PRD,0.44643253
289,menkeu,NOR,0.7974357
289,purba,PER,0.46574906
289,pemerintah,NOR,0.9655546
289,2026,CRD,0.4023315
289,dpr,NOR,0.98687613
290,menkeu purba,NOR,0.6262475
290,##ya,ORG,0.3923059
290,nepal,EVT,0.82657164
290,tren,ORG,0.5281659
290,rabu ( 10 / 9 / 2025 ),DAT,0.9909227
290,sima,PER,0.5724178
291,purbaya,PER,0.78575724
291,rokok,PRD,0.4275852
291,menteri keuangan,NOR,0.9602651
291,purbaya yudhi sadewa,PER,0.9737335
291,rokok,ORG,0.4518869
292,men,NOR,0.82126915
292,##keu purbaya,ORG,0.6651901
292,gen z,ORG,0.5797069
292,men,NOR,0.8917511
292,##ke,ORG,0.4995501
292,##u,NOR,0.51760846
292,purbaya,ORG,0.601457
292,yudhi sadewa,PER,0.9832498
292,of the day,EVT,0.36533037
292,jumat ( 19 / 9 / 2025 ),DAT,0.99462163
293,men,NOR,0.59333265
293,##keu purba,ORG,0.57225144
293,singapura,GPE,0.9982174
293,malaysia,GPE,0.9979122
293,men,NOR,0.7177138
293,##keu purba,ORG,0.575231
293,indonesia,GPE,0.9944695
294,men,NOR,0.7006106
294,##keu,ORG,0.5311297
294,purbaya,PER,0.38751322
294,rokok,PRD,0.5067693
294,menkeu,NOR,0.72401476
294,purba,ORG,0.40915078
294,##ya,PER,0.5991635
294,yudhi sadewa,PER,0.97624093
294,rokok,PRD,0.44870144
294,57 persen,PRC,0.98613775
295,men,NOR,0.6261166
295,##keu,ORG,0.6376977
295,purba,PER,0.37419087
295,rupiah,MON,0.9441863
295,men,NOR,0.75812536
295,##keu purbaya,ORG,0.60664594
295,rupiah,MON,0.8904673
296,malaysia,GPE,0.9977303
296,menkeu purba,NOR,0.7526848
296,##ya,ORG,0.46475664
296,rp 150 miliar,MON,0.99824667
296,kaltara,GPE,0.84052503
296,menkeu purba,NOR,0.78023183
296,##ya,ORG,0.5102315
296,rp150 miliar,MON,0.9955585
296,kalimantan utara,GPE,0.98963535
296,malaysia,GPE,0.9986651
297,rp 200 triliun,MON,0.9970765
297,menkeu,NOR,0.8392404
297,purbaya,PER,0.43335187
297,yudhi sadewa,PER,0.90655446
297,menkeu,NOR,0.8736896
297,purbaya,PER,0.5706298
297,yudhi sadewa,PER,0.9464655
297,rp 200 triliun,MON,0.99778676
298,rp 200 triliun,MON,0.9972961
298,bank bumn,ORG,0.91371775
298,menke,NOR,0.6869744
298,##u,ORG,0.57965946
298,purba,PER,0.34410128
298,menteri keuangan,NOR,0.86843187
298,purbaya yudhi sadewa,PER,0.9435418
298,rp 200 triliun,MON,0.9978964
299,menkeu,NOR,0.7151468
299,purba,PER,0.5998456
299,##ya,ORG,0.44294283
299,rp 150 miliar,MON,0.9963207
299,kaltara,GPE,0.45214418
299,malaysia,GPE,0.9987286
299,menteri keuangan,NOR,0.96320593
299,purbaya yudhi sadewa,PER,0.9804938
299,pemerintah pusat,NOR,0.95411646
299,jembatan,FAC,0.5644746
299,kaltara,GPE,0.7736431
300,rp 200 triliun,MON,0.9967069
300,bank,ORG,0.6889145
300,menke,NOR,0.6307776
300,##u purbaya,ORG,0.54144114
300,menteri keuangan,NOR,0.8516513
300,purbaya yudhi sadewa,PER,0.96484
300,rp 200 triliun,MON,0.99770325
301,menkeu,NOR,0.8571562
301,purbaya,PER,0.6597078
301,sidak bank bumn,ORG,0.6898151
301,menteri keuangan (,NOR,0.87286764
301,menkeu,NOR,0.7970896
301,purbaya yudhi sadewa,PER,0.9507113
301,kantor,ORG,0.5167945
301,pusat,LOC,0.510345
301,pt bank negara indonesia ( persero ) tbk,ORG,0.81395
301,bni,ORG,0.98079634
301,senin ( 29 / 9 / 2025 ),DAT,0.9930923
302,mb,LAW,0.3382991
302,##g,PRD,0.7475181
302,pemerintah,NOR,0.9366048
302,makan,PRD,0.3655996
302,bergizi,EVT,0.58154875
302,gratis,PRD,0.36719796
302,mbg,PRD,0.6690115
303,menkeu,NOR,0.7632265
303,mb,ORG,0.17448886
303,##g,PRD,0.5957623
303,menkeu,NOR,0.780772
303,purba,PER,0.3328456
303,mb,ORG,0.23519611
303,##g,PRD,0.6119721
304,menkeu purba,NOR,0.5467876
304,jokowi,PER,0.9967378
304,sri mulyani,PER,0.9930981
304,joko widodo,PER,0.9881166
304,menkeu purba,NOR,0.6228245
304,##ya,ORG,0.3720411
304,yudhi sadewa,PER,0.9893832
305,menkeu,NOR,0.71000403
305,purba,PER,0.88384014
305,dpr,NOR,0.9808201
305,purba,PER,0.90100527
305,dpr,NOR,0.9904186
306,ekonom ui,ORG,0.819957
306,purba,PER,0.76951826
306,ekonom,ORG,0.50215477
306,lpem feb ui,ORG,0.86697936
306,teuku riefky,PER,0.99318755
307,men,NOR,0.61704683
307,pemerintah,NOR,0.9575926
308,purbaya,PER,0.7601065
308,dirjen pajak,NOR,0.8263316
308,purba,PER,0.9835877
309,purba,PER,0.90299815
309,200,CRD,0.8796358
309,rp 60 t,MON,0.995199
309,menkeu,NOR,0.79419774
309,purbaya,PER,0.784125
309,yudhi sadewa,PER,0.98773336
309,200,CRD,0.8957451
309,rp 60 triliun,MON,0.99774426
310,purbaya,PER,0.86794436
310,##ta,ORG,0.2919955
310,##x,EVT,0.36283255
310,1 bulan,QTY,0.9251874
310,menkeu,NOR,0.6249744
310,purbaya,PER,0.814837
310,yudhi sadewa,PER,0.85948133
311,dirjen kemenkeu,NOR,0.7691447
311,purbaya,PER,0.93817437
311,menkeu,NOR,0.9243045
311,purbaya,PER,0.9737012
311,yudhi sadewa,PER,0.9847732
311,kemenkeu,NOR,0.8440282
312,tutut soeharto,PER,0.8386443
312,menkeu,NOR,0.6711483
312,purbaya,PER,0.5537013
312,tutut soeharto,PER,0.84800315
312,ptun,ORG,0.97153735
312,men,NOR,0.88900864
312,##keu,ORG,0.5073354
313,purbaya,PER,0.8799145
313,lps,ORG,0.6337082
313,menteri keuangan,NOR,0.93940175
314,purbaya,PER,0.940342
314,gu,PER,0.5079245
314,mikirin,PER,0.70505846
314,menteri keuangan ( menkeu,NOR,0.84258676
314,purbaya yudhi sadewa,PER,0.9801993
314,pemilihan umum ( pemilu,EVT,0.90570897
315,purbaya,PER,0.91247445
315,ihsg,PRD,0.8742234
315,menteri keuangan,NOR,0.9151449
315,purbaya,PER,0.9743835
315,yudhi sadewa,PER,0.89372635
315,indeks harga saham gabungan,PRD,0.9619062
315,ihsg,PRD,0.9320232
316,purbaya,PER,0.9332629
316,bei,ORG,0.86920327
316,menteri keuangan,NOR,0.8443229
316,purbaya yudhi sadewa,PER,0.98254365
316,bursa efek indonesia,ORG,0.93038446
316,bei,ORG,0.83129954
316,direksi bei,ORG,0.70786
317,menkeu,NOR,0.6504937
317,purbaya,ORG,0.5861326
317,menteri keuangan,NOR,0.90710366
317,purbaya,PER,0.9061779
317,yudhi sadewa,PER,0.95341605
317,bursa efek indonesia,ORG,0.8785746
317,jakarta,GPE,0.9966318
317,kamis ( 9 / 10 / 2025 ),DAT,0.990783
318,mahfud md puji purbaya,PER,0.9693108
318,bl,PER,0.39645752
318,##bi,ORG,0.48237914
318,mahfud md tantang purbaya,PER,0.94113064
318,bl,PER,0.34568876
318,##bi,ORG,0.46743947
319,pramono,PER,0.6723264
319,purbaya,PER,0.7264622
319,pramono anung,PER,0.8276816
319,purbaya,PER,0.8250478
319,gedung,FAC,0.4750196
319,bank jakarta,LOC,0.3898424
320,purba,PER,0.5094858
320,bos,ORG,0.5438441
320,bi,ORG,0.48431405
320,diplomasi bebek goreng,PRD,0.7094104
320,men,NOR,0.46312356
320,##keu,ORG,0.5722842
320,purba,PER,0.4502938
320,gubernur,NOR,0.6696858
320,bi,ORG,0.7190996
320,bebek,EVT,0.79010737
321,menkeu,NOR,0.7398402
321,purbaya,PER,0.5684444
321,kepala bgn,ORG,0.8740476
321,mbg,PRD,0.60254955
321,menteri keuangan,NOR,0.9318813
321,purbaya yudhi sadewa,PER,0.9424922
321,kantor bgn,ORG,0.73009235
321,mbg,PRD,0.5413113
321,jumat ( 26 / 9 / 2025 ),DAT,0.9946298
322,menkeu purba,NOR,0.70560235
322,pemerintah,NOR,0.9759647
322,menteri keuangan,NOR,0.89555836
322,purbaya yudhi sad,PER,0.9167841
322,pemerintah,NOR,0.965683
322,apbn 202,LAW,0.8620003
322,##6,MON,0.6032891
323,menkeu,NOR,0.7477109
323,purbaya,PER,0.5648262
323,indonesia,GPE,0.9678917
323,sumitronomics,ORG,0.5906249
323,menteri keuangan,NOR,0.9703686
323,purbaya,PER,0.94306064
323,yudhi sadewa,PER,0.9480039
323,rapat paripurna dpr ri,EVT,0.91700315
323,ruu apbn 2026,LAW,0.91203856
323,selasa ( 23 / 9 / 2025 ),DAT,0.991699
324,8,CRD,0.90602714
324,4,CRD,0.8897237
324,5,CRD,0.85638297
324,duet,PER,0.55825907
324,purbaya,PER,0.4666382
324,airlangga,PER,0.81051904
324,dongkrak ekonomi,ORG,0.5136771
324,airlangga,PER,0.6624515
324,purbaya,PER,0.7651176
324,8,CRD,0.91958624
324,4,CRD,0.9182272
324,5,CRD,0.8965943
325,purbaya,PER,0.8807098
325,purbaya,PER,0.8341818
325,gubernur,NOR,0.49546063
325,singg,PER,0.54826075
325,purbaya,PER,0.8954636
326,dpr,NOR,0.99004
326,menkeu,NOR,0.8965035
326,purbaya,PER,0.76825726
326,purbaya,PER,0.89254665
327,hotman paris,ORG,0.91738945
327,purba,PER,0.9267716
327,amnes,PRD,0.31136397
327,hotman paris,ORG,0.776756
327,menkeu,NOR,0.8508776
327,purbaya yudhi sadewa,PER,0.9046228
328,indonesia,GPE,0.9767085
329,anggito abimanyu,PER,0.9750678
329,lps,ORG,0.8910727
329,purbaya,PER,0.9480262
329,anggito abimanyu,PER,0.95409536
329,ketua lps 20252030,ORG,0.5429384
329,purbaya yudhi sadewa,PER,0.975637
329,2025 - 2030,DAT,0.83051044
330,menke,NOR,0.6784173
330,##u,ORG,0.5337209
330,purba,PER,0.46034953
330,satgas blbi,ORG,0.85625917
330,menkeu,NOR,0.70729446
330,purba,PER,0.43803114
330,satgas blbi,ORG,0.84600145
331,menkeu,NOR,0.6389821
331,purbaya,PER,0.58073246
331,prabowo,PER,0.9915217
331,menkeu,NOR,0.71675277
331,purba,PER,0.564919
332,men,NOR,0.41886067
332,purba,PER,0.86837864
332,sby,PER,0.99432313
332,jokowi,PER,0.99361175
332,purba,PER,0.9186367
332,sby,PER,0.99241203
332,jokowi,PER,0.99516714
332,20 tahun,QTY,0.829304
333,menkeu,NOR,0.6516482
333,purbaya,PER,0.57660186
