media,title,description,url,date,year
kompas,"Digeruduk 18 Gubernur Protes Pemangkasan TKD, Begini Respons Menkeu Purbaya","Sebanyak 18 gubernur protes pemotongan TKD hingga 70 persen. Menkeu Purbaya sebut kritik wajar, tapi daerah diminta benahi efisiensi anggaran.",https://www.kompas.com/jawa-tengah/read/2025/10/08/120000988/digeruduk-18-gubernur-protes-pemangkasan-tkd-begini-respons-menkeu,8 Oktober 2025,2025
kompas,Gubernur Se-Indonesia Minta Purbaya Tak Potong Anggaran TKD 2026,"APPSI melakukan audiensi dengan Menteri Keuangan Purbaya Yudhi Sadewa di Gedung Djuanda Kemenekeu, Jakarta pada Selasa (7/10/2025) soal TKD 2026.",https://money.kompas.com/read/2025/10/07/161913526/gubernur-se-indonesia-minta-purbaya-tak-potong-anggaran-tkd-2026,7 Oktober 2025,2025
kompas,Menkeu Purbaya Sebut Anggaran MBG Bakal Dialihkan jika Tak Terpakai,"Menkeu Purbaya menekankan, uang negara harus dimanfaatkan sebaik mungkin. Jika tidak dipakai, maka akan dialihkan ke program lain yang lebih penting.",https://megapolitan.kompas.com/read/2025/10/07/14241671/menkeu-purbaya-sebut-anggaran-mbg-bakal-dialihkan-jika-tak-terpakai,7 Oktober 2025,2025
kompas,Pramono Tak Protes DBH Jakarta Dipotong Saat Bertemu Menkeu Purbaya,"Gubernur DKI Jakarta, Pramono Anung tidak protes dana bagi hasil (DBH) dipotong saat bertemu Menteri Keuangan Purbaya Yudhi Sadewa.",https://megapolitan.kompas.com/read/2025/10/07/11444021/pramono-tak-protes-dbh-jakarta-dipotong-saat-bertemu-menkeu-purbaya,7 Oktober 2025,2025
kompas,"Berantas Rokok Ilegal, Purbaya: Ampuni Dosa Produsen, Lalu Tindak Keras!",Kemenkeu tengah mengupayakan strategi baru untuk memberantas peredaran rokok ilegal di Indonesia.,https://money.kompas.com/read/2025/10/03/124807526/berantas-rokok-ilegal-purbaya-ampuni-dosa-produsen-lalu-tindak-keras,3 Oktober 2025,2025
kompas,Purbaya Sebut Anggito Jadi Ketua LPS Penugasan dari Presiden,Anggito Abimanyu resmi menjabat sebagai Ketua Dewan Komisioner Lembaga Penjamin Simpanan (LPS) Periode 2025-2030.,https://money.kompas.com/read/2025/09/23/143046826/purbaya-sebut-anggito-jadi-ketua-lps-penugasan-dari-presiden,23 September 2025,2025
kompas,Menkeu Purbaya Dukung Anggito Abimanyu Jadi Ketua Dewan Komisioner LPS,"Kursi Ketua LPS kosong usai Purbaya jadi Menkeu, nama Anggito Abimanyu menguat, Purbaya bahkan terang-terangan mendukungnya.",https://money.kompas.com/read/2025/09/22/183210026/menkeu-purbaya-dukung-anggito-abimanyu-jadi-ketua-dewan-komisioner-lps,22 September 2025,2025
kompas,Menkeu Purbaya Janjikan Perbaikan Coretax Tuntas dalam Sebulan,Menteri Keuangan Purbaya Yudhi Sadewa menyatakan bakal mempercepat perbaikan sistem Coretax yang masih dikeluhkan wajib pajak.,https://money.kompas.com/read/2025/09/22/172216326/menkeu-purbaya-janjikan-perbaikan-coretax-tuntas-dalam-sebulan,22 September 2025,2025
kompas,"Mengenal Ida Yulidina, Istri Menkeu Purbaya yang Pernah Jadi Model","Ida Yulidina, pemenang Wajah Femina 1989, kini dikenal publik sebagai istri Menkeu Purbaya Yudhi Sadewa dengan gaya hidup bersahaja.",https://lifestyle.kompas.com/read/2025/09/19/150500320/mengenal-ida-yulidina-istri-menkeu-purbaya-yang-pernah-jadi-model,19 September 2025,2025
kompas,"Menkeu Purbaya Kerap Kenakan Batik Trimina dan Truntum, Ini Maknanya","Menkeu Purbaya beberapa kali terlihat mengenakan batik dengan motif serupa, yakni gonggong dan truntum. Ternyata ini maknanya menurut pakar.",https://lifestyle.kompas.com/read/2025/09/17/140500220/menkeu-purbaya-kerap-kenakan-batik-trimina-dan-truntum-ini-maknanya,17 September 2025,2025
kompas,"Kebijakan Cukai Rokok 2026 Belum Diputuskan, Purbaya Tunggu Hasil Analisis",Menkeu Purbaya Yudhi Sadewa masih mempertimbangkan kebijakan tarif cukai rokok untuk tahun 2026. Saat ini kebijakan cukai rokok masih dianalisis.,https://www.kompas.com/jawa-timur/read/2025/09/16/151500288/kebijakan-cukai-rokok-2026-belum-diputuskan-purbaya-tunggu-hasil,16 September 2025,2025
kompas,"Menkeu Purbaya Usulkan Tim Akselerasi Program Prioritas Prabowo, Apa Tugasnya?",Pemerintah berencana membentuk Tim Akselerasi Program Prioritas Presiden Prabowo Subianto.,https://money.kompas.com/read/2025/09/16/065656926/menkeu-purbaya-usulkan-tim-akselerasi-program-prioritas-prabowo-apa-tugasnya,16 September 2025,2025
kompas,Sentimen Negatif Mengawali Karir Purbaya sebagai Menteri Keuangan Baru,Purbaya Yudhi Sadewa mendapatkan sentimen negatif dari sebagian warganet di awal karirnya sebagai Menteri Keuangan baru.,https://www.kompas.com/tren/read/2025/09/15/131500365/sentimen-negatif-mengawali-karir-purbaya-sebagai-menteri-keuangan-baru,15 September 2025,2025
kompas,"Purbaya Jadi Menkeu, Seleksi Pimpinan LPS Dipandang Perlu Dipercepat",Seleksi anggota Dewan Komisioner Lembaga Penjamin Simpanan (LPS) dipandang perlu dipercepat.,https://money.kompas.com/read/2025/09/15/102924726/purbaya-jadi-menkeu-seleksi-pimpinan-lps-dipandang-perlu-dipercepat,15 September 2025,2025
kompas,Purbaya Curhat Gaji Menteri Keuangan Lebih Kecil Dibanding LPS,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengungkap fakta mengejutkan soal gaji Menteri Keuangan yang diterimanya.,https://money.kompas.com/read/2025/09/14/153927326/purbaya-curhat-gaji-menteri-keuangan-lebih-kecil-dibanding-lps,14 September 2025,2025
kompas,"Purbaya: Jadi Menteri Keuangan Gajinya Lebih Kecil, tapi Gengsi Gede",Purbaya Yudhi Sadewa bercerita soal mengenai gaji yang diterimanya sebagai Menteri Keuangan ternyata lebih kecil.,https://money.kompas.com/read/2025/09/11/211230926/purbaya-jadi-menteri-keuangan-gajinya-lebih-kecil-tapi-gengsi-gede,11 September 2025,2025
kompas,Menkeu Purbaya Buka Opsi Anggaran TKD 2026  Ditambah,Pemerintah tengah menghitung kebutuhan anggaran transfer ke daerah untuk RAPBN 2026.,https://money.kompas.com/read/2025/09/11/090035726/menkeu-purbaya-buka-opsi-anggaran-tkd-2026-ditambah,11 September 2025,2025
kompas,Hari Pertama Menkeu Purbaya: Komentari Tuntutan Rakyat Berujung Minta Maaf,Menkeu Purbaya Yudhi menyampaikan permintaan maaf setelah ucapannya soal 17 8 Tuntutan Rakyat viral dan dikritik publik,https://nasional.kompas.com/read/2025/09/10/09503181/hari-pertama-menkeu-purbaya-komentari-tuntutan-rakyat-berujung-minta-maaf,10 September 2025,2025
kompas,Luhut Yakin Menkeu Purbaya Bisa Bantu Prabowo Ciptakan Lapangan Kerja,Sosok Purbaya Yudhi Sadewa memang tidak asing bagi Luhut. Purbaya sudah menjadi orang dekat Luhut Binsar Pandjaitan sejak 2014.,https://money.kompas.com/read/2025/09/10/070000726/luhut-yakin-menkeu-purbaya-bisa-bantu-prabowo-ciptakan-lapangan-kerja,10 September 2025,2025
kompas,PR Menkeu Purbaya Menurut Apindo: Ekonomi Melandai hingga Pajak,"Dunia usaha menilai Menteri Keuangan (Menkeu) yang baru, Purbaya Yudhi Sadewa, menghadapi sederet pekerjaan rumah (PR) besar.",https://money.kompas.com/read/2025/09/09/193300426/pr-menkeu-purbaya-menurut-apindo--ekonomi-melandai-hingga-pajak,9 September 2025,2025
kompas,Menteri Keuangan Purbaya: Banyak PR yang Harus Kita Selesaikan...,"Menteri Keuangan Purbaya Yudhi Sadewa siap menyelesaikan tantangan besar pasca Sri Mulyani, menjaga stabilitas ekonomi di tengah gejolak global.",https://money.kompas.com/read/2025/09/09/154439926/menteri-keuangan-purbaya-banyak-pr-yang-harus-kita-selesaikan,9 September 2025,2025
kompas,"Purbaya Menteri Keuangan Baru, Indef: Dia Ekonom yang Baik...",Presiden Prabowo Subianto mengganti Sri Mulyani dengan Purbaya Yudhi Sadewa sebagai Menteri Keuangan. Apa kata ekonom Fadhil Hasan?,https://money.kompas.com/read/2025/09/08/210900326/purbaya-menteri-keuangan-baru-indef--dia-ekonom-yang-baik-,8 September 2025,2025
kompas,"IHSG Anjlok, Menkeu Purbaya: Saya Orang Pasar, 15 Tahun Lebih...",Pasar keuangan Indonesia melemah setelah pelantikan Purbaya Yudhi Sadewa sebagai Menteri Keuangan menggantikan Sri Mulyani. Apa langkah selanjutnya?,https://money.kompas.com/read/2025/09/08/203700926/ihsg-anjlok-menkeu-purbaya--saya-orang-pasar-15-tahun-lebih-,8 September 2025,2025
kompas,"Demi Menjaga Rupiah, Purbaya Larang Bank Himbara Beli Dollar dari Dana Rp 200 T",Menkeu Purbaya mengingatkan bank Himbara agar tak memakai dana pemerintah Rp 200 triliun untuk membeli dollar AS karena bisa melemahkan rupiah.,https://money.kompas.com/read/2025/10/10/112648326/demi-menjaga-rupiah-purbaya-larang-bank-himbara-beli-dollar-dari-dana-rp-200-t,10 Oktober 2025,2025
kompas,Menkeu Purbaya Sebut Belum Waktunya Dana Negara Pindah ke Bank Swasta,Menteri Keuangan Purbaya Yudhi Sadewa menegaskan belum berencana mengalihkan dana Rp 200 triliun dari bank-bank Himbara ke bank swasta.,https://money.kompas.com/read/2025/10/09/204804026/menkeu-purbaya-sebut-belum-waktunya-dana-negara-pindah-ke-bank-swasta,9 Oktober 2025,2025
kompas,"Tiba-tiba Ditanya Rencana Jadi Cawapres, Menkeu Purbaya: Baru Sebulan Kerja, Gila Lu...","Mendengar pertanyaan soal rencana cawapres, Menkeu Purbaya kaget dan langsung memberikan jawaban spontan.",https://money.kompas.com/read/2025/10/09/195541026/tiba-tiba-ditanya-rencana-jadi-cawapres-menkeu-purbaya-baru-sebulan-kerja-gila,9 Oktober 2025,2025
kompas,"Setelah Himbara, Menkeu Purbaya Bakal Tempatkan Dana Pemerintah di Bank Daerah","Berbeda dengan bank Himbara yang nilai penempatan dananya ditetapkan pemerintah, injeksi SAL di bank daerah akan disesuaikan dengan kapasitasnya.",https://money.kompas.com/read/2025/10/08/191436826/setelah-himbara-menkeu-purbaya-bakal-tempatkan-dana-pemerintah-di-bank-daerah,8 Oktober 2025,2025
kompas,"Menkeu Purbaya Tolak Usulan Gaji PNS Daerah Dibayar Pusat, Ini Alasannya",Pemerintah pusat menegaskan belum dapat mengambil alih pembayaran gaji pegawai negeri sipil (PNS) di daerah.,https://www.kompas.com/sumatera-barat/read/2025/10/08/083000388/menkeu-purbaya-tolak-usulan-gaji-pns-daerah-dibayar-pusat-ini,8 Oktober 2025,2025
kompas,"Dana Bagi Hasil Jakarta Dipangkas Rp 15 Triliun, Purbaya: Masih Bisa Dipotong Lagi",Menkeu Purbaya sebut jumlah potongan dana bagi hasil Jakarta yang mencapai Rp 15 triliun masih bisa bertambah.,https://megapolitan.kompas.com/read/2025/10/07/11135591/dana-bagi-hasil-jakarta-dipangkas-rp-15-triliun-purbaya-masih-bisa,7 Oktober 2025,2025
kompas,Purbaya Ingatkan Bank Jangan Pakai Dana Rp 20 Triliun untuk Beli Dollar,"Menkeu Purbaya ingatkan bank Himbara jangan gunakan dana Rp 200 triliun untuk beli dollar AS, agar tidak menekan nilai tukar rupiah.",https://money.kompas.com/read/2025/10/03/060000926/purbaya-ingatkan-bank-jangan-pakai-dana-rp-20-triliun-untuk-beli-dollar,3 Oktober 2025,2025
kompas,"Pastikan Tak Tambah Anggaran Baru, Purbaya Bakal Utak-atik Anggaran untuk Stimulus Ekonomi",Menteri Keuangan Purbaya Yudhi Sadewa memastikan tidak akan menambah anggaran baru untuk membiayai program pemulihan daya beli masyarakat ini.,https://money.kompas.com/read/2025/10/01/183753026/pastikan-tak-tambah-anggaran-baru-purbaya-bakal-utak-atik-anggaran-untuk,1 Oktober 2025,2025
kompas,"Usai Rakortas Stimulus Ekonomi, Purbaya Makan Ayam Penyet Sambal ijo di Warung Kaki Lima","Purbaya makan siang di warung kaki lima yang terletak di sebelah Kantor Pusat Direktorat Jenderal Pajak (DJP), Jalan Gatot Subroto, Jakarta Selatan.",https://money.kompas.com/read/2025/10/01/160203826/usai-rakortas-stimulus-ekonomi-purbaya-makan-ayam-penyet-sambal-ijo-di-warung,1 Oktober 2025,2025
kompas,"Menkeu Purbaya Ramal Ekonomi Kuartal IV Tumbuh 5,5 Persen: Saham Naik, Belanja Masyarakat Kencang","Menkeu Purbaya Yudhi Sadewa meramal pertumbuhan ekonomi pada kuartal IV tahun 2025 ini mencapai 5,5 persen.",https://nasional.kompas.com/read/2025/09/30/20122691/menkeu-purbaya-ramal-ekonomi-kuartal-iv-tumbuh-55-persen-saham-naik-belanja,30 September 2025,2025
kompas,"Purbaya Bakal ""Pelototi"" BGN yang Minta Tambahan Rp 28 Triliun: Betul Enggak Bisa Diserap?",BGN minta tambahan anggaran Rp 28 triliun. Menkeu Purbaya sebut bakal pantau dulu. Jika anggaran yang sudah ada bisa diserap maka akan diberikan...,https://nasional.kompas.com/read/2025/09/27/07124911/purbaya-bakal-pelototi-bgn-yang-minta-tambahan-rp-28-triliun-betul-enggak,27 September 2025,2025
kompas,"Ikuti Permintaan Pengusaha Tak Naikkan Cukai Rokok, Purbaya: Padahal Saya Mau Turunin",Menteri Keuangan Purbaya Yudhi Sadewa memastikan tarif cukai hasil tembakau (CHT) tidak naik pada 2026.,https://money.kompas.com/read/2025/09/26/152414226/ikuti-permintaan-pengusaha-tak-naikkan-cukai-rokok-purbaya-padahal-saya-mau,26 September 2025,2025
kompas,"Prabowo Ingin Defisit APBN 0 Persen, Menkeu Purbaya: Kita Menuju Ke Sana","Menteri Keuangan Purbaya Yudhi Sadewa optimis defisit APBN bisa jadi 0% dengan optimalisasi pajak, meski tantangannya besar.",https://money.kompas.com/read/2025/09/24/134719526/prabowo-ingin-defisit-apbn-0-persen-menkeu-purbaya-kita-menuju-ke-sana,24 September 2025,2025
kompas,Pasar Tunggu Kepastian Fiskal di Era Kebijakan Pro-Growth Menkeu Purbaya,Reshuffle kabinet memicu pelaku pasar menahan langkah sambil mencermati arah kebijakan fiskal di bawah Purbaya Yudhi Sadewa.,https://money.kompas.com/read/2025/09/24/080000426/pasar-tunggu-kepastian-fiskal-di-era-kebijakan-pro-growth-menkeu-purbaya,24 September 2025,2025
kompas,Menkeu Purbaya Kejar Rp 60 Triliun dari 200 Penunggak Pajak Besar,"Menkeu Purbaya pastikan 200 penunggak pajak besar senilai Rp 60 triliun segera ditagih, tak ada yang bisa kabur.",https://www.kompas.com/banten/read/2025/09/23/121500888/menkeu-purbaya-kejar-rp-60-triliun-dari-200-penunggak-pajak-besar,23 September 2025,2025
kompas,Purbaya Ancam Sikat Pejabat Bea Cukai yang Jadi Beking Rokok Ilegal,Menkeu Purbaya Yudhi Sadewa mengancam bakal menindak tergas oknum pejabat Kemenkeu yang menjadi beking rokok ilegal.,https://money.kompas.com/read/2025/09/23/120444326/purbaya-ancam-sikat-pejabat-bea-cukai-yang-jadi-beking-rokok-ilegal,23 September 2025,2025
kompas,"Hotman Paris Protes Bunga Turun, Menkeu Purbaya: Memang Itu Tujuan Saya",Menteri Keuangan Purbaya Yudhi Sadewa menyebut kebijakan penempatan dana pemerintah Rp 200 triliun di perbankan mulai menunjukkan hasil.,https://money.kompas.com/read/2025/09/23/110957326/hotman-paris-protes-bunga-turun-menkeu-purbaya-memang-itu-tujuan-saya,23 September 2025,2025
kompas,"Berantas Rokok Ilegal, Menkeu Purbaya Bakal ""Pelototi"" E-Commerce hingga Warung Kelontong","Menkeu Purbaya mengatakan, pihaknya telah memanggil sejumlah platform e-commerce untuk memastikan larangan penjualan rokok ilegal.",https://money.kompas.com/read/2025/09/22/211724926/berantas-rokok-ilegal-menkeu-purbaya-bakal-pelototi-e-commerce-hingga-warung,22 September 2025,2025
kompas,"Tompi Kritik Menkeu Purbaya soal Dana Rp 200 Triliun ke Bank, Singgung Bunga Tinggi","Banyak yang sepakat bahwa tingginya bunga pinjaman masih menjadi salah satu hambatan utama bagi pelaku usaha, khususnya UMKM, untuk berkembang.",https://www.kompas.com/hype/read/2025/09/21/183810166/tompi-kritik-menkeu-purbaya-soal-dana-rp-200-triliun-ke-bank-singgung-bunga,21 September 2025,2025
kompas,"Soal Potensi Korupsi Penempatan Rp 200 T di Himbara, Purbaya: Kalau Ketahuan Ditangkap dan Dipecat!",Menteri Keuangan Purbaya Yudhi Sadewa mengakui potensi korupsi dalam penyaluran dana Rp 200 triliun ke bank milik negara.,https://money.kompas.com/read/2025/09/19/145951326/soal-potensi-korupsi-penempatan-rp-200-t-di-himbara-purbaya-kalau-ketahuan,19 September 2025,2025
kompas,"Dilobi Purbaya, DPR Setuju Transfer ke Daerah Naik Jadi Rp 692,9 Triliun","Badan Anggaran DPR RI menyetujui tambahan Rp 43 triliun, dari Rp 650 triliun menjadi Rp 692,99 triliun.",https://money.kompas.com/read/2025/09/18/160934926/dilobi-purbaya-dpr-setuju-transfer-ke-daerah-naik-jadi-rp-6929-triliun,18 September 2025,2025
kompas,[POPULER TREN] Arti Batik Menkeu Purbaya | Profil Ahmad Dofiri yang Dilantik Jadi Penasihat Presiden,Menteri Keuangan (Menkeu) baru Purbaya Yudhi Sadewa tampak gemar mengenakan kemeja batik. Ulasan mengenai makna motifnya jadi populer kanal Tren.,https://www.kompas.com/tren/read/2025/09/18/053000965/-populer-tren-arti-batik-menkeu-purbaya-profil-ahmad-dofiri-yang-dilantik,18 September 2025,2025
kompas,"Menkeu Purbaya Siapkan PMK Baru, Pinjaman Kopdes Bisa Tembus di Atas Rp 16 Triliun",Peraturan Menteri Keuangan (PMK) baru disiapkan agar memungkinkan plafon pinjaman Koperasi Desa Merah Putih (Kopdes) melampaui batas Rp 16 triliun.,https://money.kompas.com/read/2025/09/16/085030926/menkeu-purbaya-siapkan-pmk-baru-pinjaman-kopdes-bisa-tembus-di-atas-rp-16,16 September 2025,2025
kompas,"Salurkan Rp 200 Triliun ke Himbara, Menkeu Purbaya: Mereka Enggak Akan Perang Bunga Lagi","Menkeu Purbaya optimistis, dana Rp 200 triliun ke Himbara bakal menurunkan bunga pinjaman maupun deposito.",https://nasional.kompas.com/read/2025/09/15/17512521/salurkan-rp-200-triliun-ke-himbara-menkeu-purbaya-mereka-enggak-akan-perang,15 September 2025,2025
kompas,Purbaya Bandingkan Kondisi Ekonomi Era SBY dan Jokowi: 20 Tahun Terakhir Mesin Ekonomi Kita Pincang,Menteri Keuangan Purbaya Yudhi Sadewa menilai mesin ekonomi Indonesia pincang dalam 20 tahun terakhir.,https://money.kompas.com/read/2025/09/15/082928926/purbaya-bandingkan-kondisi-ekonomi-era-sby-dan-jokowi-20-tahun-terakhir-mesin,15 September 2025,2025
kompas,"Ekonomi RI Diramal Tumbuh 8 Persen dalam 2-3 Tahun, Menkeu Purbaya: Bukan Hal Mustahil","Menurut Menkeu Purbaya, pertumbuhan ekonomi 8 persen bukanlah mimpi, melainkan peluang jika ditopang oleh kebijakan fiskal yang tepat",https://money.kompas.com/read/2025/09/12/105533526/ekonomi-ri-diramal-tumbuh-8-persen-dalam-2-3-tahun-menkeu-purbaya-bukan-hal,12 September 2025,2025
kompas,"Menkeu Purbaya Mengaku Tampil “Jadi Diri Sendiri”: Sehingga Agak Ramai, Hehe","""Saya juga berterima kasih diperbolehkan (DPR) membawakan diri saya sebagai diri saya sendiri, sehingga kemarin agak ramai sedikit, hehe...""",https://nasional.kompas.com/read/2025/09/11/20544061/menkeu-purbaya-mengaku-tampil-jadi-diri-sendiri-sehingga-agak-ramai-hehe,11 September 2025,2025
kompas,"Soal Anak Singgung Sri Mulyani Agen CIA, Menteri Keuangan Purbaya: Sudah Saya Larang Main IG",Menkeu Purbaya Yudhi Sadewa merespons unggahan anaknya di Instagram yang menyinggung Sri Mulyani sebagai agen CIA. Apa kata Purbaya?,https://www.kompas.com/tren/read/2025/09/11/124500465/soal-anak-singgung-sri-mulyani-agen-cia-menteri-keuangan-purbaya--sudah,11 September 2025,2025
kompas,[POPULER MONEY] Purbaya Dapat Teguran DPR | Detik-detik Terakhir Kepergian Sri Mulyani dari Kemenkeu,Purbaya Dapat Teguran DPR hingga Detik-detik Terakhir Kepergian Sri Mulyani dari Kemenkeu jadi artikel populer Money Rabu.,https://money.kompas.com/read/2025/09/11/054000526/-populer-money-purbaya-dapat-teguran-dpr-detik-detik-terakhir-kepergian-sri,11 September 2025,2025
kompas,"Pertama Kali Rapat di DPR sebagai Menteri Keuangan, Purbaya Dapat Teguran",Purbaya Yudhi Sadewa untuk pertama kalinya melakukan rapat kerja dengan Komisi XI DPR RI sebagai Menteri Keuangan.,https://money.kompas.com/read/2025/09/10/122816326/pertama-kali-rapat-di-dpr-sebagai-menteri-keuangan-purbaya-dapat-teguran,10 September 2025,2025
kompas,"Menkeu Purbaya Minta Maaf Usai Sebut Tuntutan 17+8 ""Suara Sebagian Kecil Rakyat""",Menteri Keuangan Purbaya Yudhi Sadewa minta maaf atas pernyataannya yang dianggap tidak empati terhadap tuntutan 17 8 dari rakyat.,https://nasional.kompas.com/read/2025/09/09/17154041/menkeu-purbaya-minta-maaf-usai-sebut-tuntutan-178-suara-sebagian-kecil,9 September 2025,2025
kompas,"Respons 17+8 Tuntutan Rakyat, Menkeu Purbaya: Saya Ciptakan Pertumbuhan Ekonomi, Hilang Otomatis",Menkeu Purbaya Yudhi Sadewa nilai gerakan 17 8 Tuntutan Rakyat yang muncul akan mereda seiring perbaikan perekonomian nasional.,https://www.kompas.com/jawa-barat/read/2025/09/09/081500188/respons-17-8-tuntutan-rakyat-menkeu-purbaya--saya-ciptakan,9 September 2025,2025
kompas,Menkeu Purbaya soal 17+8 Tuntutan Rakyat: Itu Suara Sebagian Kecil Masyarakat...,"Menurut Purbaya, 17 8 Tuntutan Rakyat datang dari sebagian kecil warga yang merasa belum puas dengan kondisi ekonomi saat ini.",https://money.kompas.com/read/2025/09/09/053743126/menkeu-purbaya-soal-178-tuntutan-rakyat-itu-suara-sebagian-kecil-masyarakat,9 September 2025,2025
kompas,"IHSG Terkoreksi, Menkeu Purbaya: Saya 15 Tahun Lebih di Pasar, Tahu Perbaiki Ekonomi",Menteri Keuangan Purbaya Yudhi Sadewa berbagi strategi untuk memulihkan IHSG dan ekonomi Indonesia pasca pelantikannya.,https://nasional.kompas.com/read/2025/09/08/19371991/ihsg-terkoreksi-menkeu-purbaya-saya-15-tahun-lebih-di-pasar-tahu-perbaiki,8 September 2025,2025
kompas,"Utang Rp 116 Triliun Proyek Kereta Cepat, Kenapa Purbaya Ogah Bayar APBN?",Menteri Keuangan Purbaya Yudhi Sadewa menegaskan tidak akan menggunakan uang negara alias APBN untuk menanggung utang jumbo proyek Kereta Cepat.,https://www.kompas.com/jawa-barat/read/2025/10/10/203000488/utang-rp-116-triliun-proyek-kereta-cepat-kenapa-purbaya-ogah-bayar,10 Oktober 2025,2025
kompas,"Menkeu Purbaya Sebut Utang Proyek Kereta Cepat Tanggung Jawab Danantara, Bukan Pemerintah",Menteri Keuangan Purbaya Yudhi Sadewa menegaskan pemerintah tidak menanggung utang proyek Kereta Cepat Jakarta–Bandung (KCJB).,https://money.kompas.com/read/2025/10/10/200259926/menkeu-purbaya-sebut-utang-proyek-kereta-cepat-tanggung-jawab-danantara-bukan,10 Oktober 2025,2025
kompas,"Pajak E-Commerce Tak Jadi Diterapkan 2026, Menkeu Purbaya Tunggu Ekonomi Tumbuh 6 Persen",Menteri Keuangan Purbaya Yudhi Sadewa memastikan pajak untuk transaksi e-commerce belum akan diterapkan pada 2026.,https://money.kompas.com/read/2025/10/10/161608726/pajak-e-commerce-tak-jadi-diterapkan-2026-menkeu-purbaya-tunggu-ekonomi-tumbuh,10 Oktober 2025,2025
kompas,Bahlil hingga Purbaya Rapat Bahas Percepat Bayar Kompensasi Energi ke BUMN,Bahlil Lahadalia mengungkapkan kedatangannya ke Kantor Pusat Ditjen Pajak adalah untuk rapat membahas percepatan pembayaran kompensasi energi.,https://money.kompas.com/read/2025/10/10/150530826/bahlil-hingga-purbaya-rapat-bahas-percepat-bayar-kompensasi-energi-ke-bumn,10 Oktober 2025,2025
kompas,Misbakhun Sentil Kepala Daerah yang Protes Menkeu Purbaya soal Pemotongan TKD,"Pemerintah tetap menggelontorkan dana pembangunan ke daerah, hanya saja tidak seluruhnya melalui mekanisme TKD.",https://money.kompas.com/read/2025/10/09/180000326/misbakhun-sentil-kepala-daerah-yang-protes-menkeu-purbaya-soal-pemotongan-tkd,9 Oktober 2025,2025
kompas,"Muzakir Manaf soal Temui Menteri Purbaya: Bukan Tuntutan, tapi Infokan Jangan Ada Pemotongan TKD","Gubernur Aceh Muzakir Manaf atau akrab disapa Mualem, menyampaikan dampak pemotongan transfer keuangan daerah (TKD) saat kunjungan ke Jakarta.",https://regional.kompas.com/read/2025/10/09/154432478/muzakir-manaf-soal-temui-menteri-purbaya-bukan-tuntutan-tapi-infokan-jangan,9 Oktober 2025,2025
kompas,"Momen Seskab Teddy, Dasco, Purbaya, dan Mendagri Bertemu di DPR, Bahas soal TKD","Dasco menyampaikan, pertemuannya dengan perwakilan pemerintah membahas mengenai outlook keuangan 2025, sekaligus dana Transfer Ke Daerah (TKD).",https://nasional.kompas.com/read/2025/10/09/10000721/momen-seskab-teddy-dasco-purbaya-dan-mendagri-bertemu-di-dpr-bahas-soal-tkd,9 Oktober 2025,2025
kompas,Ini Alasan Pramono Tak Ikut Protes ke Menkeu Purbaya soal Pemangkasan Anggaran,"Menurut Pramono Anung, keputusan tersebut sudah final karena sudah masuk dalam Undang-Undang APBN yang disahkan oleh DPR.",https://megapolitan.kompas.com/read/2025/10/08/19571041/ini-alasan-pramono-tak-ikut-protes-ke-menkeu-purbaya-soal-pemangkasan,8 Oktober 2025,2025
kompas,Siapa Anggito Abimanyu yang Gantikan Purbaya Jadi Ketua Dewan Komisioner LPS?,"Berikut profil Anggito Abimanyu, mantan Wamenkeu yang resmi menjabat sebagai Ketua Dewan Komisioner LPS menggantikan Purbaya Yudhi Sadewa.",https://www.kompas.com/tren/read/2025/10/08/163000065/siapa-anggito-abimanyu-yang-gantikan-purbaya-jadi-ketua-dewan-komisioner,8 Oktober 2025,2025
kompas,Respons Menkeu Purbaya soal Usulan Ahok tentang Subsidi Diganti Voucer Digital,Menteri Keuangan Purbaya Yudhi Sadewa menanggapi usulan Ahok tentang subsidi digital. Simak pen jelasannya!,https://money.kompas.com/read/2025/10/08/160100926/respons-menkeu-purbaya-soal-usulan-ahok-tentang-subsidi-diganti-voucer-digital,8 Oktober 2025,2025
kompas,"Purbaya Suntik Dana Puluhan Triliun ke Bank Jakarta, Dirut: Jaga Stabilitas Keuangan Daerah",Bank Jakarta menyambut positif rencana Menkeu Purbaya menempatkan dana Rp10–20 triliun untuk memperkuat pembiayaan UMKM dan industri lokal.,https://megapolitan.kompas.com/read/2025/10/08/13503561/purbaya-suntik-dana-puluhan-triliun-ke-bank-jakarta-dirut-jaga-stabilitas,8 Oktober 2025,2025
kompas,"Gubernur Sumbar Minta Gaji ASN Daerah Dibayar Pusat, Menkeu Purbaya: Tak Bisa, Defisit Harus Dijaga","Gubernur Sumbar Mahyeldi minta pemerintah pusat bayar gaji ASN daerah. Menkeu Purbaya menolak, sebut defisit APBN tak boleh tembus 3 persen.",https://www.kompas.com/sumatera-barat/read/2025/10/08/123000188/gubernur-sumbar-minta-gaji-asn-daerah-dibayar-pusat-menkeu,8 Oktober 2025,2025
